time,X[s],Avanti sensor 2: ACC.X 2,Avanti sensor 2: ACC.Y 2,Avanti sensor 2: ACC.Z 2,Avanti sensor 2: GYRO.X 2,Avanti sensor 2: GYRO.Y 2,Avanti sensor 2: GYRO.Z 2
12:13.4,83.9025,-0.7568359,-1.119141,-0.390625,-198.0488,-78.35366,-71.34147
12:13.4,83.90925,-0.7578125,-0.6298828,-0.425293,-196.7073,-89.93903,-64.32927
12:13.4,83.916,-0.5776367,-0.3212891,-0.4731445,-197.8049,-102.9878,-46.09756
12:13.4,83.92275,-0.2729492,-0.2407227,-0.4692383,-205.9146,-100.5488,-22.62195
12:13.4,83.9295,0.0410156,-0.3730469,-0.4326172,-214.8171,-81.95122,-0.4878049
12:13.4,83.93625,0.1767578,-0.4824219,-0.4135742,-220.7317,-54.81707,15.12195
12:13.4,83.943,0.3891602,-0.7348633,-0.3798828,-225.9146,-19.7561,24.39024
12:13.4,83.94975,0.5415039,-1.008789,-0.3354492,-230.7317,25.67073,27.56098
12:13.4,83.9565,0.6899414,-1.290527,-0.2495117,-231.2195,79.81708,26.70732
12:13.4,83.96325,0.8374023,-1.545898,-0.1083984,-224.3902,137.1342,21.64634
12:13.4,83.97,0.9199219,-1.728516,0.0864258,-219.8171,166.3415,18.23171
12:13.4,83.97675,0.9487305,-1.78418,0.3046875,-211.4025,229.2683,14.02439
12:13.4,83.9835,1,-1.612793,0.4682617,-201.6463,290.061,12.13415
12:13.4,83.99025,1.063965,-1.225586,0.3120117,-181.8293,342.439,6.707317
12:13.4,83.997,0.9897461,-0.8598633,-0.1230469,-170.4268,394.5122,-5.487805
12:13.4,84.00375,0.6616211,-0.7866211,-0.2075195,-161.0366,425.7317,-21.82927
12:13.4,84.0105,0.3232422,-0.7402344,-0.2504883,-123.2927,410.8537,-36.58537
12:13.4,84.01725,0.1333008,-0.6035156,-0.4492188,-124.3293,314.8171,-52.7439
12:13.4,84.024,0.1264648,-0.6845703,-0.550293,-157.1342,154.7561,-67.19512
12:13.4,84.03075,-0.2973633,-0.8959961,-0.5932617,-171.5244,109.4512,-71.58537
12:13.4,84.0375,-0.6743164,-0.9941406,-0.5771484,-174.3293,162.2561,-58.29268
12:13.4,84.04425,-1.423828,-1.047852,-0.1889648,-186.2195,178.4146,-41.03659
12:13.4,84.051,-1.794434,-1.111328,0.4521484,-180.3659,164.1463,-34.32927
12:13.4,84.05775,-1.785645,-1.172363,0.1171875,-141.1585,185.1829,-28.96342
12:13.4,84.0645,-1.483887,-1.256836,-0.2631836,-132.3171,105.7927,-22.68293
12:13.4,84.07125,-0.7270508,-1.459961,0.2368164,-130.7317,62.43903,-25.79268
12:13.4,84.078,-0.4702148,-1.549805,0.625,-121.2805,30.79268,-37.07317
12:13.4,84.08475,-0.2290039,-1.533203,0.6484375,-105.7317,43.53659,-26.70732
12:13.4,84.0915,0.2763672,-1.553711,0.3574219,-85.97561,73.65854,-5.426829
12:13.4,84.09825,0.527832,-1.662109,0.421875,-71.70732,124.4512,-0.0609756
12:13.4,84.105,0.2905273,-1.852051,0.574707,-51.03659,169.4512,-9.939025
12:13.4,84.11175,-0.1630859,-1.838867,0.5043945,-21.76829,194.6342,-20.42683
12:13.4,84.1185,-0.4609375,-1.572754,0.371582,1.463415,192.6219,-23.17073
12:13.4,84.12525,-0.6625977,-1.350586,0.2944336,13.65854,185.9756,-19.69512
12:13.4,84.132,-0.8339844,-1.28418,0.4008789,26.21951,186.4634,-10.91463
12:13.4,84.13875,-0.8852539,-1.273926,0.5043945,43.29268,185.2439,0.4268293
12:13.4,84.1455,-0.8979492,-1.216797,0.6855469,63.23171,177.7439,10.30488
12:13.4,84.15225,-0.7905273,-1.103516,0.7119141,83.53659,165.6707,17.07317
12:13.4,84.159,-0.6176758,-1.071777,0.6518555,105.9756,148.5976,22.5
12:13.4,84.16575,-0.5292969,-1.331055,0.5766602,118.4756,138.1098,24.93903
12:13.4,84.1725,-0.6865234,-1.911133,0.3647461,152.6219,130.8537,27.80488
12:13.4,84.17925,-1.143066,-2.542969,0.0263672,196.7683,160.7927,35.2439
12:13.5,84.186,-1.444336,-2.541504,-0.2358398,228.9025,164.5732,52.31707
12:13.5,84.19275,-1.343262,-1.861328,-0.5532227,235.5488,118.4756,65.60976
12:13.5,84.1995,-1.056641,-1.452148,-0.8974609,219.0854,52.43903,77.62196
12:13.5,84.20625,-0.7041016,-1.459961,-0.9580078,207.3171,-11.58537,96.58537
12:13.5,84.213,-0.4130859,-1.611816,-0.7524414,203.1098,-56.21951,114.4512
12:13.5,84.21975,-0.2695313,-1.970703,-0.6162109,195.8537,-96.46342,125.9146
12:13.5,84.2265,-0.1601563,-2.270508,-0.7763672,192.0732,-147.7439,128.7195
12:13.5,84.23325,-0.1430664,-2.333008,-0.8515625,189.1463,-173.9025,121.3415
12:13.5,84.24,-0.1831055,-2.373535,-0.8398438,195.7317,-160.1219,117.9878
12:13.5,84.24675,-0.2138672,-2.445801,-0.6577148,215.9146,-163.5366,121.7683
12:13.5,84.2535,-0.0283203,-2.510254,-0.609375,230.122,-191.7073,122.8049
12:13.5,84.26025,0.2788086,-2.5625,-0.6811523,230.2439,-187.0732,119.2683
12:13.5,84.267,0.5371094,-2.617188,-0.6987305,227.7439,-171.7683,116.5854
12:13.5,84.27375,0.7089844,-2.602051,-0.6264648,224.8781,-131.0366,110.7317
12:13.5,84.2805,0.7451172,-2.45459,-0.5380859,225.4878,-89.69512,106.2805
12:13.5,84.28725,0.6235352,-2.234863,-0.484375,226.0366,-55.60976,105.6098
12:13.5,84.294,0.4438477,-2.028809,-0.4741211,223.8415,-30,110.4268
12:13.5,84.30075,0.2822266,-1.839355,-0.4726563,219.939,-11.03659,117.5
12:13.5,84.3075,0.1904297,-1.65918,-0.480957,216.0366,0.6707317,125.2439
12:13.5,84.31425,0.1796875,-1.474609,-0.5117188,211.0366,2.926829,131.5854
12:13.5,84.321,0.230957,-1.320313,-0.5605469,202.8659,-3.414634,136.0366
12:13.5,84.32775,0.3085938,-1.168457,-0.5947266,192.6219,-18.23171,136.5244
12:13.5,84.3345,0.3574219,-1.058105,-0.6171875,183.1707,-34.45122,133.5366
12:13.5,84.34125,0.4433594,-0.7973633,-0.6240234,170.1219,-38.53659,127.1951
12:13.5,84.348,0.4663086,-0.5727539,-0.5810547,161.2805,-34.08537,119.6951
12:13.5,84.35475,0.4428711,-0.3837891,-0.5727539,153.4756,-18.96342,112.5
12:13.5,84.3615,0.3852539,-0.2216797,-0.5742188,147.3781,-9.512196,109.5732
12:13.5,84.36825,0.309082,-0.1279297,-0.5761719,132.7439,6.097561,105.061
12:13.5,84.375,0.215332,-0.0791016,-0.5678711,117.622,12.62195,100.4878
12:13.5,84.38175,0.1586914,-0.0131836,-0.5566406,105.1829,13.17073,96.58537
12:13.5,84.3885,0.1831055,0.0698242,-0.5595703,95.36585,12.86585,95.85366
12:13.5,84.39525,0.2978516,0.1503906,-0.5922852,85.97561,10.42683,95.67073
12:13.5,84.402,0.4604492,0.2080078,-0.6430664,76.21951,11.46342,92.37805
12:13.5,84.40875,0.5566406,0.25,-0.6992188,66.40244,26.40244,85.85366
12:13.5,84.4155,0.5405273,0.2573242,-0.7558594,58.59756,54.20732,75.42683
12:13.5,84.42225,0.4838867,0.2416992,-0.7915039,50.67073,80.97561,63.96342
12:13.5,84.429,0.4526367,0.2260742,-0.8041992,39.69512,94.45123,54.69512
12:13.5,84.43575,0.4233398,0.1889648,-0.8115234,26.28049,93.71951,48.96342
12:13.5,84.4425,0.4287109,0.1499023,-0.7875977,13.41463,76.09756,44.08537
12:13.5,84.44925,0.4023438,0.0991211,-0.7324219,1.646341,35.91463,35.06098
12:13.5,84.456,0.2084961,0.0395508,-0.6850586,-10.97561,-21.95122,24.45122
12:13.5,84.46275,-0.0341797,0.0581055,-0.6708984,-18.29268,-54.81707,20.18293
12:13.5,84.4695,-0.2246094,0.0830078,-0.6552734,-27.19512,-128.9634,12.37805
12:13.5,84.47625,-0.2783203,0.046875,-0.6933594,-24.63415,-213.0488,2.682927
12:13.5,84.483,-0.034668,-0.1113281,-0.7871094,-17.43902,-281.0366,0.4268293
12:13.5,84.48975,0.4433594,-0.3134766,-0.8217773,-16.21951,-297.1342,8.414635
12:13.5,84.4965,0.8208008,-0.4970703,-0.7446289,-18.35366,-276.4024,6.95122
12:13.5,84.50325,1.075684,-0.7026367,-0.668457,-25.12195,-251.3415,-7.012195
12:13.5,84.51,1.30957,-0.9599609,-0.574707,-40.79268,-233.4146,-28.35366
12:13.5,84.51675,1.266602,-1.109375,-0.5141602,-76.89024,-210,-61.89024
12:13.5,84.5235,0.2304688,-1.397461,-0.0268555,-216.6463,-132.0122,-97.31708
12:13.5,84.53025,-0.9038086,-2.164063,2.404297,-178.4146,-239.3293,-96.89024
12:13.5,84.537,-3.121582,-4.412598,10.51074,229.2683,-293.5976,12.13415
12:13.5,84.54375,-3.015625,-4.288574,6.007813,187.6829,-52.2561,58.65854
12:13.5,84.5505,-0.715332,-2.871582,0.8491211,-57.37805,-42.07317,29.26829
12:13.5,84.55725,0.5043945,-1.738281,0.2241211,-94.45123,20.06098,-13.84146
12:13.5,84.564,0.5019531,-0.9179688,0.2734375,-52.80488,150.7317,-60.67073
12:13.5,84.57075,0.2851563,-0.4765625,0.0371094,6.707317,221.9512,-58.41463
12:13.5,84.5775,-0.0756836,-0.3188477,-0.4628906,-26.15854,251.1585,-46.46342
12:13.5,84.58425,-0.2255859,-0.4223633,-0.7827148,-134.8171,216.0976,-29.63415
12:13.5,84.591,-0.0703125,-0.4960938,-1.008301,-273.6585,180.4878,-2.012195
12:13.5,84.59775,-0.1889648,-1.392578,0.5771484,-425.6707,33.17073,36.52439
12:13.5,84.6045,1.378418,-2.744629,2.266113,-306.7683,-529.3903,101.5854
12:13.5,84.61125,4.199219,-2.902832,0.3837891,154.0854,-411.7073,148.5976
12:13.5,84.618,4.34668,-1.790527,-3.611816,298.2317,107.6829,30.67073
12:13.5,84.62475,3.821289,-1.429688,-3.347656,-22.86585,160.6098,-112.9268
12:13.5,84.6315,0.565918,-1.420898,-0.9438477,-104.3293,422.6829,-51.46342
12:13.5,84.63825,-2.214844,-2.362305,2.314453,-171.7073,134.0854,121.1585
12:13.5,84.645,-0.2832031,-2.397949,2.344727,46.21951,303.4756,123.2927
12:13.5,84.65175,0.6806641,-1.810547,-2.451172,431.8903,841.0366,-21.95122
12:13.5,84.6585,-0.7573242,-0.7109375,-7.116699,405.4268,703.1098,-105.061
12:13.5,84.66525,-1.227539,0.5493164,-5.48877,-15.12195,-81.15854,-148.4146
12:13.5,84.672,-1.085449,1.17334,-1.610352,-349.0854,-326.1585,-111.8293
12:13.5,84.67875,-1.863281,0.4404297,1.001953,-323.1707,-258.5976,-128.2927
12:13.5,84.6855,-1.490723,-0.5444336,-0.7050781,-115.4268,-219.1463,-50.85366
12:13.5,84.69225,-0.4018555,-1.116211,-2.016113,-109.8781,-24.87805,18.29268
12:13.5,84.699,0.137207,-1.14209,-1.620117,-202.439,44.2683,19.87805
12:13.5,84.70575,0.7954102,-1.226563,-1.256348,-252.9878,-137.3171,-1.097561
12:13.5,84.7125,0.9575195,-1.337891,-1.181152,-236.4634,-202.561,-29.14634
12:13.5,84.71925,0.6762695,-1.521484,-0.8354492,-218.9634,-150.3659,-50
12:13.5,84.726,0.5532227,-1.664551,-0.6274414,-215.7317,-131.0976,-63.78049
12:13.5,84.73275,0.2836914,-1.851563,-0.3212891,-208.5976,-108.5976,-73.17073
12:13.5,84.7395,-0.1132813,-1.765625,-0.1923828,-193.2927,-53.53659,-72.31708
12:13.5,84.74625,-0.5004883,-1.49707,-0.2714844,-185.9146,-9.817074,-74.87805
12:13.5,84.753,-0.8530273,-1.088379,-0.3999023,-188.5976,-4.939024,-72.80488
12:13.5,84.75975,-1.023926,-0.6166992,-0.4799805,-191.0366,-14.5122,-65.54878
12:13.5,84.7665,-0.8974609,-0.2734375,-0.5175781,-198.1707,-37.13415,-41.34146
12:13.5,84.77325,-0.5527344,-0.2192383,-0.4555664,-209.5732,-45.54878,-13.90244
12:13.5,84.78,-0.1635742,-0.4091797,-0.3623047,-217.3781,-33.59756,5.54878
12:13.5,84.78675,0.1171875,-0.6845703,-0.2817383,-220.061,-8.04878,13.96342
12:13.5,84.7935,0.2758789,-0.9375,-0.2294922,-216.4634,26.40244,15.85366
12:13.5,84.80025,0.3642578,-1.177246,-0.1870117,-209.4512,63.84146,12.19512
12:13.5,84.807,0.4228516,-1.363281,-0.125,-199.7561,102.622,6.707317
12:13.5,84.81375,0.4946289,-1.446289,-0.0410156,-187.561,145.2439,1.280488
12:13.5,84.8205,0.5112305,-1.444824,-0.0024414,-178.1098,190.5488,-4.817073
12:13.5,84.82725,0.5087891,-1.421387,0.0996094,-175.061,232.3781,-9.45122
12:13.5,84.834,0.4501953,-1.366211,0.2202148,-172.5,270.6707,-12.19512
12:13.5,84.84075,0.3554688,-1.240723,0.2768555,-163.7195,303.4146,-12.92683
12:13.5,84.8475,0.2641602,-1.063477,0.1245117,-156.5244,340.6707,-11.76829
12:13.5,84.85425,0.1523438,-0.9458008,-0.1308594,-155.3049,360.9756,-12.2561
12:13.6,84.861,-0.003418,-0.9443359,-0.1875,-146.6463,374.5122,-13.04878
12:13.6,84.86775,-0.0546875,-0.9228516,-0.1210938,-121.0976,332.6829,-16.52439
12:13.6,84.8745,0.0532227,-0.7729492,-0.2905273,-110,236.4634,-28.23171
12:13.6,84.88125,0.2270508,-0.7055664,-0.6147461,-135.061,113.8415,-45.67073
12:13.6,84.888,0.0429688,-0.8735352,-0.515625,-158.2927,61.34146,-61.46342
12:13.6,84.89475,-0.5004883,-1.023926,-0.0234375,-155.8537,81.52439,-63.84146
12:13.6,84.9015,-1.103027,-1.010742,0.1918945,-144.2683,144.8781,-52.43903
12:13.6,84.90825,-1.336914,-1.005859,0.1767578,-144.2073,167.9878,-36.70732
12:13.6,84.915,-1.174316,-1.080566,-0.0273438,-139.2073,159.8171,-28.23171
12:13.6,84.92175,-1.041992,-1.123535,-0.2011719,-125.3049,130,-27.37805
12:13.6,84.9285,-0.6943359,-1.290527,-0.1464844,-123.2927,72.5,-31.76829
12:13.6,84.93525,-0.3989258,-1.497559,0.309082,-117.9268,49.69512,-37.19512
12:13.6,84.942,-0.2392578,-1.523438,0.5380859,-105.6098,50.06098,-33.47561
12:13.6,84.94875,0.0068359,-1.412109,0.4423828,-89.5122,71.95122,-23.59756
12:13.6,84.9555,0.2138672,-1.416504,0.1899414,-81.40244,88.59756,-20.79268
12:13.6,84.96225,0.1367188,-1.575195,0.1547852,-67.07317,126.0366,-22.68293
12:13.6,84.969,-0.1801758,-1.772461,0.262207,-56.64634,150.4878,-28.04878
12:13.6,84.97575,-0.434082,-1.727051,0.2890625,-44.5122,150.7317,-29.87805
12:13.6,84.9825,-0.5102539,-1.510742,0.2480469,-27.68293,136.4024,-27.13415
12:13.6,84.98925,-0.5092773,-1.312012,0.2099609,-9.512196,125.3659,-21.46342
12:13.6,84.996,-0.5126953,-1.231934,0.2885742,6.646342,121.8293,-16.15854
12:13.6,85.00275,-0.5507813,-1.228027,0.4042969,24.08537,125.061,-11.40244
12:13.6,85.0095,-0.5786133,-1.203613,0.5263672,46.46342,128.3537,-6.341464
12:13.6,85.01625,-0.5644531,-1.179199,0.5727539,70.12196,124.3293,-1.280488
12:13.6,85.023,-0.4892578,-1.097168,0.5908203,90.06097,117.0122,3.902439
12:13.6,85.02975,-0.4077148,-1.083496,0.5825195,109.3902,110.8537,7.987805
12:13.6,85.0365,-0.4907227,-1.30957,0.5004883,135.4268,112.2561,13.53659
12:13.6,85.04325,-0.7773438,-1.87793,0.4106445,183.3537,135.3659,24.7561
12:13.6,85.05,-1.095703,-2.34668,0.2290039,210.4268,146.6463,32.62195
12:13.6,85.05675,-1.067383,-2.180176,0.1347656,241.1585,135.7927,48.10976
12:13.6,85.0635,-0.7041016,-1.625,-0.0361328,236.2195,76.09756,50.85366
12:13.6,85.07025,-0.3178711,-1.431641,-0.3110352,217.8049,23.78049,50.60976
12:13.6,85.077,0.0009766,-1.513184,-0.5888672,211.3415,-10.48781,56.21951
12:13.6,85.08375,0.1337891,-1.614746,-0.7529297,211.8293,-14.81707,67.07317
12:13.6,85.0905,0.0893555,-1.674316,-0.6987305,208.5366,-15.42683,78.10976
12:13.6,85.09725,-0.1132813,-1.805176,-0.7412109,206.4025,-29.39025,88.59756
12:13.6,85.104,-0.378418,-2.057129,-0.8891602,202.7439,-45.12195,101.0976
12:13.6,85.11075,-0.6660156,-2.348145,-0.9204102,195.2439,-43.53659,114.0244
12:13.6,85.1175,-0.7666016,-2.440918,-0.8823242,198.1707,-45.2439,122.8659
12:13.6,85.12425,-0.7792969,-2.501953,-0.784668,209.939,-77.31708,127.439
12:13.6,85.131,-0.4702148,-2.475098,-0.7280273,215.7927,-133.8415,124.6951
12:13.6,85.13775,-0.0058594,-2.422363,-0.7573242,210.8537,-151.3415,116.4634
12:13.6,85.1445,0.3759766,-2.380859,-0.6928711,205.6707,-128.9634,107.1341
12:13.6,85.15125,0.6005859,-2.30957,-0.5336914,205.061,-113.8415,103.2927
12:13.6,85.158,0.6274414,-2.18457,-0.440918,207.439,-84.7561,99.02439
12:13.6,85.16475,0.5175781,-2.004883,-0.4365234,210.061,-59.81707,102.2561
12:13.6,85.1715,0.3745117,-1.810059,-0.4780273,209.5122,-35.60976,110.3049
12:13.6,85.17825,0.2592773,-1.612793,-0.5229492,205.061,-14.81707,119.4512
12:13.6,85.185,0.1884766,-1.445313,-0.5463867,197.3781,-2.439024,127.7439
12:13.6,85.19175,0.1645508,-1.299805,-0.5488281,188.5976,2.439024,132.9878
12:13.6,85.1985,0.1611328,-1.140625,-0.5351563,181.5244,0.1829268,133.2317
12:13.6,85.20525,0.1621094,-0.9516602,-0.5322266,175.6707,-8.414635,128.3537
12:13.6,85.212,0.1694336,-0.8466797,-0.5395508,169.0854,-18.17073,121.1585
12:13.6,85.21875,0.1879883,-0.6552734,-0.5458984,159.939,-28.23171,112.8049
12:13.6,85.2255,0.1767578,-0.4916992,-0.5693359,148.9024,-33.78049,104.939
12:13.6,85.23225,0.1499023,-0.359375,-0.5883789,136.2195,-34.93903,98.65854
